economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,120828915,0.782720082,2,32,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,1,2,1,2,1,,2,2,,2,1,2,1,,3,1,1,1,2,1,1,1,2,1,1,2,,,,,,1,2,2,2,1,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,2,2,1,,0,1,2,2,4,2,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179133089,0.433485654,2,33,3,5,1,,1,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,2,1,1,2,,,1,1,1,3,2,,1,1,2,2,2,1,2,,1,2,2,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,1,1,2,2,2,1,,2,,,,,,2,2,3,3,2,2,,1,1,1,2,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,152171211,1.556371979,2,44,2,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,3,2,,2,2,2,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,1,4,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138676491,0.171660166,1,28,3,3,2,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,3,2,,1,1,,2,2,2,1,,1,3,3,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,2,1,3,3,2,2,,1,1,4,1,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,118224701,2.431641641,1,24,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,2,,0,1,4,4,4,4,4,1,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,185128037,2.02050897,1,53,2,4,2,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,1,1,,4,2,1,1,2,2,1,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,1,,1,1,4,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,136490299,0.336336728,1,37,2,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,2,1,,2,2,2,2,2,1,1,,4,2,1,1,1,,,2,,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,2,3,1,,0,1,1,4,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,180483235,0.669674656,2,59,3,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,2,1,1,1,2,2,,0,1,2,2,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,178003768,0.663855863,2,20,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,125143465,0.68214391,1,24,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,1,0,4,4,4,4,1,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171446713,0.413933399,1,22,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,1,2,2,1,2,,,,,,,,,,,2,,,1,1,1,2,1,,1,2,2,2,1,2,1,,2,1,2,1,2,2,2,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,142078094,3.59034182,2,61,1,1,2,,1,1,0,,,1,2,,2,1,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,1,1,,1,0,4,2,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,126356386,0.477468916,2,25,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,2,2,1,2,2,3,2,,0,0,4,4,4,3,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,149781212,0.51477381,1,17,2,3,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2,1,,1,2,,2,1,1,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,194948681,0.168433106,2,23,2,4,2,,1,1,0,2,1,2,,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,1,2,1,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,2,1,1,1,2,1,,1,1,4,4,2,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,169311588,1.127672655,1,52,3,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,1,1,2,,,1,2,2,,,,2,2,2,2,2,1,1,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,117120549,2.880781069,1,25,2,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,1,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,3,2,1,1,2,2,1,1,2,2,1,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,3,1,,1,1,4,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,135834550,0.40543633,1,32,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,2,2,1,,0,0,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,208140658,0.624993129,1,32,3,5,1,,1,1,1,1,2,1,2,,1,1,1,1,1,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,2,,1,1,1,1,2,,2,1,1,2,1,2,1,,4,2,1,1,1,,,1,1,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,3,3,1,,1,1,1,4,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141658126,0.530238681,1,49,2,3,1,,1,1,0,1,2,1,1,1,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,1,,1,1,2,,,,2,2,,2,1,2,2,,2,3,2,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,1,1,2,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,193793022,0.953971688,1,24,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,1,,,,,,,,,,,1,1,,2,2,1,2,1,,1,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,1,0,2,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207231914,2.019253379,2,38,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,2,,,,,,,,,,,2,,,2,1,1,2,1,,1,2,,2,2,2,2,,3,2,3,1,2,2,2,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,2,2,1,,1,0,4,2,4,4,4,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,124564941,1.795100853,1,37,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,2,2,2,3,2,,1,0,2,2,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,190432017,0.297715727,1,29,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,128256427,0.954937831,2,26,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,162161916,1.961643927,1,53,1,2,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,3,3,2,2,4,1,,0,1,4,3,4,4,2,3,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,123119330,0.168433106,1,26,2,3,1,,1,1,0,1,2,1,2,,1,1,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,2,1,2,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,0,1,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150728655,0.259236936,1,38,2,4,1,,1,1,0,2,1,2,,,2,2,2,,,,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,1,2,,,,,,1,2,2,2,1,,,1,2,2,2,2,2,2,,,,,,2,2,1,1,2,3,,1,1,2,3,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,122074706,1.36307556,2,48,2,4,1,,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,1,2,1,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,2,2,2,2,3,1,,0,1,4,2,2,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,184783557,0.330393101,1,39,3,5,1,,1,1,1,2,2,1,1,1,1,1,2,,,,1,2,1,,,,,,1,2,,,,,,,,,,,,,,,,2,2,2,1,1,1,,1,1,1,3,1,,1,2,1,2,2,2,2,,2,1,1,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,1,2,1,,1,0,4,4,4,2,2,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159957783,2.413176307,2,31,2,2,1,,1,1,0,,,1,1,2,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,2,2,1,2,1,,2,3,2,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,3,2,,1,1,4,4,4,4,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,131616318,1.364717672,1,19,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,1,1,,1,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,1,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,158437803,0.280919919,1,18,2,5,2,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,2,2,2,1,2,,,2,2,1,2,1,,2,2,2,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,2,3,2,2,,1,1,4,1,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,191719844,0.328066262,2,22,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159710349,1.238358393,2,27,3,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,1,1,2,2,2,2,2,2,,,,,,2,2,2,2,2,3,,1,0,1,3,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,178009458,0.40543633,1,25,3,2,2,,1,1,0,1,2,1,1,2,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,1,0,4,4,4,4,4,4,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,201952510,1.544321429,1,20,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,3,2,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,199022059,0.264938029,2,36,2,5,1,,1,1,1,2,2,1,1,2,1,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,2,1,1,3,2,,1,1,1,2,2,2,2,,6,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,3,2,1,2,,1,0,4,2,4,4,4,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,158678028,0.352982027,2,23,3,5,1,,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,2,,,,1,1,,2,2,2,2,,1,3,3,1,2,2,1,1,2,2,1,2,,,,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,3,2,3,3,,1,,1,1,1,4,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,133170778,0.257490249,1,32,2,3,1,,1,1,0,1,2,1,1,1,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,1,2,2,,5,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,2,4,4,2,3,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,115109165,0.756310091,1,32,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,2,2,1,,1,1,4,2,4,2,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,200540919,1.577418724,1,17,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,2,2,2,1,,1,1,4,4,4,2,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,119239002,0.257490249,1,26,3,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,1,2,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,136408487,0.168433106,2,41,3,5,1,,1,1,0,1,2,1,1,2,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2,1,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,3,,3,,1,0,4,4,4,2,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,161737112,1.238358393,2,34,3,5,1,,1,1,1,2,2,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,178609665,0.352982027,2,23,2,4,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,2,2,,,,,,,2,2,2,2,2,,,1,1,1,2,1,,2,2,2,2,1,2,1,,3,1,1,1,2,2,1,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,143201099,0.330393101,1,40,3,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,2,,1,1,1,2,1,,1,2,2,2,1,1,1,,1,3,1,1,2,2,1,1,2,2,1,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,2,,1,1,1,4,4,2,2,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,163402044,0.202718165,1,25,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,2,2,1,,,,,,,,,,,2,,,1,1,1,2,1,,2,2,,2,1,1,1,,2,1,1,1,1,,,1,1,,,1,2,1,1,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,2,2,1,1,2,1,,1,1,4,2,4,2,1,1,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,170604097,3.59034182,1,48,1,2,2,,1,1,1,1,1,1,1,2,1,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,3,1,1,1,2,2,1,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,4,1,,0,0,4,2,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166495219,3.151837152,2,52,2,5,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,2,2,2,,,,2,2,,2,1,2,1,,3,1,2,1,2,1,2,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,2,,1,1,4,4,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156826785,0.421379879,1,22,3,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,1,1,2,,,,,,,1,1,2,2,1,1,,1,1,1,2,1,,1,1,2,2,1,2,1,,1,2,2,1,2,1,1,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,1,3,2,1,,1,1,4,2,4,4,2,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,187002499,1.364717672,1,16,1,4,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,4,4,2,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,182396903,0.458596163,1,46,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,1,1,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,2,2,3,2,,1,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207919097,0.400939237,2,34,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,2,1,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,195028276,3.59034182,1,15,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113275867,2.248994287,1,23,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,2,3,1,,0,1,4,2,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,191445609,2.248994287,1,16,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,1,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,176799612,0.667872957,1,16,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,1,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,1,,1,2,3,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,2,3,2,1,,1,1,4,2,4,4,4,1,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,129884115,0.343320333,1,31,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,1,0,4,4,4,4,2,5,1,1,0,0
